country_code,country,year,gdp_per_capita_constant_2015_usd,gdp_growth_annual_pct,adjusted_inflation_annual_pct,adjusted_unemployment_total_pct_ilo_estimate,life_expectancy_years,adjusted_infant_mortality_per_1000_live_births,secondary_school_enrollment_gross_pct,access_to_electricity_pct_population,individuals_using_internet_pct_population,trade_pct_gdp,PC1,PC2,PC3
CHN,China,2014,7686.57792954381,7.46190028229434,-1.9216416278852,-4.63,76.714,-8.9,92.2603063015232,100.0,47.90000153,44.0684564812532,1.1973754702262835,0.7465768520720477,0.574465626065928
CHN,China,2015,8175.33285077393,6.97878002657477,-1.43702380935654,-4.65,76.975,-8.2,92.2603063015232,100.0,50.29999924,38.6971848362625,1.3400725415687993,0.6371067323702699,0.5155135131429552
CHN,China,2016,8679.37704460133,6.77555562837017,-2.00000182191943,-4.56,77.214,-7.6,92.2603063015232,100.0,53.2,36.177170692978,1.495226636208513,0.5518953550231045,0.5782921211889956
CHN,China,2017,9221.51403820573,6.8912663621211,-1.59313600071435,-4.47,77.235,-7.0,92.2603063015232,100.0,54.3,36.95085261586,1.6098225701147635,0.5535842490840717,0.5688698299640754
CHN,China,2018,9798.6528523316,6.75671800166833,-2.07479039965576,-4.31,77.709,-6.4,92.2603063015232,100.0,65.35839844,36.8943843914718,1.9462529598740361,0.4426549421653061,0.5876656066173952
CHN,China,2019,10356.4804194995,6.06850235053705,-2.89923416358226,-4.56,77.94,-6.0,92.2603063015232,100.0,64.080881297515,35.1994202738836,2.0373844303794884,0.30180269348059147,0.6178035200339002
CHN,China,2020,10573.6420059282,2.34018843078414,-2.41942189457782,-5.0,78.019,-5.5,92.2603063015232,100.0,70.05275998,34.0389507864581,2.2844384485547815,-0.20757248354086769,-0.010977733336620646
CHN,China,2021,11469.5707134928,8.57008513166322,-0.981015135544881,-4.55,78.117,-5.1,92.2603063015232,100.0,73.05323517,36.5206911762676,2.3150499634365866,0.5193441105206604,0.8104741692816181
CHN,China,2022,11830.5983703496,3.1341888719577,-1.9735755573905,-4.98,78.202,-4.8,92.2603063015232,100.0,75.61131603,37.440719876366,2.569348496876897,-0.1895651150873984,0.07480014259258289
CHN,China,2023,12484.1578844175,5.41484330099675,-0.23483682889305,-4.67,77.953,-4.4,92.2603063015232,100.0,90.6,36.1051923691138,2.8268100806989387,-0.055468116274302794,0.2016138423069889
EGY,"Egypt, Arab Rep.",2010,3233.84521246786,5.1472348575531,-11.2651882653185,-8.757,69.078,-27.2,64.7296371459961,99.4,21.6,47.9363500745898,-2.0699497176373858,0.3477849792481403,0.6656402495193362
EGY,"Egypt, Arab Rep.",2011,3222.37650111856,1.7645719489982,-10.0649259874818,-11.849,69.232,-26.4,72.5487594604492,99.4,25.6,45.2556341623514,-1.7507242565314833,-0.5131026176396568,0.019669562433577745
EGY,"Egypt, Arab Rep.",2012,3220.99194203067,2.22619979863525,-7.11172943343082,-12.597,69.464,-25.7,73.0182495117188,99.7,26.4,40.7117692721084,-1.7046205747919057,-0.46815265730265593,-0.16254618813649654
EGY,"Egypt, Arab Rep.",2013,3216.3783902629,2.18546605362143,-9.4697198106492,-13.154,69.632,-25.1,73.8954466194364,99.9,29.4,40.373038056332,-1.5860420500186725,-0.6214630152489905,0.05584886372514918
EGY,"Egypt, Arab Rep.",2014,3235.66246235257,2.91591187985748,-10.0702154687481,-13.105,69.911,-24.5,73.3723421134374,99.8,33.8946039115275,36.9201877934272,-1.5013728991284978,-0.579065649420555,0.24353089667116734
